Human_Ensembl1,Human_Ensembl2,pdbid,is_true_contact,interface_area,direct_contact_prob,pearson_correlation_coefficient,unique_values1,unique_values2
ENSG00000129084,ENSG00000185627,4cr2,0,None,0,0.158789611,,
ENSG00000129084,ENSG00000013275,4cr2,0,None,0,0.270070552,,
ENSG00000136930,ENSG00000126067,4cr2,0,None,0.35,0.879714971,,
ENSG00000136930,ENSG00000100902,4cr2,1,626.1,0.05,0.841615193,,
ENSG00000136930,ENSG00000173692,4cr2,0,None,0,0.32618252,,
ENSG00000136930,ENSG00000100519,4cr2,0,None,0,0.205170675,,
ENSG00000136930,ENSG00000087191,4cr2,0,None,0,0.317330923,,
ENSG00000136930,ENSG00000185627,4cr2,0,None,0,0.193564439,,
ENSG00000136930,ENSG00000100764,4cr2,0,None,0,0.349384715,,
ENSG00000136930,ENSG00000013275,4cr2,0,None,0,0.337230436,,
ENSG00000142507,ENSG00000100902,4cr2,1,477.6,0.6,0.858904469,,
ENSG00000142507,ENSG00000136930,4cr2,1,773.6,0.3,0.866013029,,
ENSG00000142507,ENSG00000175166,4cr2,0,None,0,0.37535938,,
ENSG00000142507,ENSG00000099341,4cr2,0,None,0,0.097974645,,
ENSG00000142507,ENSG00000173692,4cr2,0,None,0,0.315081822,,
ENSG00000142507,ENSG00000126067,4cr2,0,None,0,0.860024374,,
ENSG00000142507,ENSG00000100519,4cr2,0,None,0,0.158061588,,
ENSG00000142507,ENSG00000087191,4cr2,0,None,0,0.295735395,,
ENSG00000142507,ENSG00000185627,4cr2,0,None,0,0.190574473,,
ENSG00000142507,ENSG00000100764,4cr2,0,None,0,0.31499919,,
ENSG00000142507,ENSG00000013275,4cr2,0,None,0,0.289998697,,
ENSG00000143106,ENSG00000159377,4cr2,0,None,0.35,0.916971783,,
ENSG00000143106,ENSG00000100902,4cr2,1,0.4,0.3,0.891558703,,
ENSG00000143106,ENSG00000100804,4cr2,1,501.4,0.3,0.874890625,,
ENSG00000143106,ENSG00000129084,4cr2,1,1380,0.1,0.786399987,,
ENSG00000143106,ENSG00000142507,4cr2,0,None,0.1,0.877203382,,
ENSG00000143106,ENSG00000106588,4cr2,1,53.3,0.05,0.905074181,,
ENSG00000143106,ENSG00000008018,4cr2,1,505.7,0.05,0.770504337,,
ENSG00000143106,ENSG00000100567,4cr2,0,None,0.05,0.736649906,,
ENSG00000143106,ENSG00000136930,4cr2,0,None,0.05,0.843297805,,
ENSG00000143106,ENSG00000100764,4cr2,1,0.7,0,0.31143768,,
ENSG00000143106,ENSG00000041357,4cr2,1,215,0,0.740562176,,
ENSG00000143106,ENSG00000165916,4cr2,1,280.5,0,0.169101293,,
ENSG00000143106,ENSG00000161057,4cr2,1,340.1,0,0.284548294,,
ENSG00000143106,ENSG00000101182,4cr2,1,1242.8,0,0.830531671,,
ENSG00000143106,ENSG00000103035,4cr2,0,None,0,0.288040851,,
ENSG00000143106,ENSG00000108344,4cr2,0,None,0,0.177087669,,
ENSG00000143106,ENSG00000163636,4cr2,0,None,0,0.197949619,,
ENSG00000143106,ENSG00000159352,4cr2,0,None,0,0.143261624,,
ENSG00000143106,ENSG00000175166,4cr2,0,None,0,0.361959346,,
ENSG00000143106,ENSG00000099341,4cr2,0,None,0,0.093858835,,
ENSG00000143106,ENSG00000173692,4cr2,0,None,0,0.315089254,,
ENSG00000143106,ENSG00000126067,4cr2,0,None,0,0.804198598,,
ENSG00000143106,ENSG00000100519,4cr2,0,None,0,0.189519633,,
ENSG00000143106,ENSG00000087191,4cr2,0,None,0,0.297627508,,
ENSG00000143106,ENSG00000185627,4cr2,0,None,0,0.186947261,,
ENSG00000143106,ENSG00000013275,4cr2,0,None,0,0.295430865,,
ENSG00000159352,ENSG00000175166,4cr2,0,None,0.1,0.401990048,,
ENSG00000159352,ENSG00000173692,4cr2,0,None,0.05,0.448181477,,
ENSG00000159352,ENSG00000185627,4cr2,1,571.1,0,0.244402149,,
ENSG00000159352,ENSG00000159377,4cr2,0,None,0,0.160853174,,
ENSG00000159352,ENSG00000142507,4cr2,0,None,0,0.126722361,,
ENSG00000159352,ENSG00000099341,4cr2,0,None,0,0.169862949,,
ENSG00000159352,ENSG00000136930,4cr2,0,None,0,0.174137444,,
ENSG00000159352,ENSG00000126067,4cr2,0,None,0,0.116765173,,
ENSG00000159352,ENSG00000100519,4cr2,0,None,0,0.391376091,,
ENSG00000159352,ENSG00000087191,4cr2,0,None,0,0.393003891,,
ENSG00000159352,ENSG00000100902,4cr2,0,None,0,0.169636217,,
ENSG00000159352,ENSG00000100764,4cr2,0,None,0,0.414875872,,
ENSG00000159352,ENSG00000013275,4cr2,0,None,0,0.3984596,,
ENSG00000159377,ENSG00000136930,4cr2,0,None,0.7,0.862021585,,
ENSG00000159377,ENSG00000142507,4cr2,1,584.7,0.3,0.900034465,,
ENSG00000159377,ENSG00000126067,4cr2,0,None,0.15,0.800765636,,
ENSG00000159377,ENSG00000100902,4cr2,0,None,0.15,0.892132337,,
ENSG00000159377,ENSG00000175166,4cr2,0,None,0,0.436208062,,
ENSG00000159377,ENSG00000099341,4cr2,0,None,0,0.115896262,,
ENSG00000159377,ENSG00000173692,4cr2,0,None,0,0.364975834,,
ENSG00000159377,ENSG00000100519,4cr2,0,None,0,0.21315557,,
ENSG00000159377,ENSG00000087191,4cr2,0,None,0,0.360697057,,
ENSG00000159377,ENSG00000185627,4cr2,0,None,0,0.218823102,,
ENSG00000159377,ENSG00000100764,4cr2,0,None,0,0.389326339,,
ENSG00000159377,ENSG00000013275,4cr2,0,None,0,0.355103771,,
ENSG00000161057,ENSG00000175166,4cr2,1,975.3,0.85,0.88474202,,
ENSG00000161057,ENSG00000100764,4cr2,1,3038.3,0.8,0.844096205,,
ENSG00000161057,ENSG00000159352,4cr2,0,None,0.7,0.457218073,,
ENSG00000161057,ENSG00000173692,4cr2,0,None,0.35,0.760158315,,
ENSG00000161057,ENSG00000100519,4cr2,1,29,0.15,0.649434025,,
ENSG00000161057,ENSG00000087191,4cr2,1,44.6,0.15,0.788408098,,
ENSG00000161057,ENSG00000013275,4cr2,0,None,0.1,0.766245994,,
ENSG00000161057,ENSG00000100902,4cr2,1,3,0,0.386926986,,
ENSG00000161057,ENSG00000041357,4cr2,1,36.9,0,0.317727883,,
ENSG00000161057,ENSG00000100567,4cr2,1,45.7,0,0.332126953,,
ENSG00000161057,ENSG00000129084,4cr2,1,166.5,0,0.300809026,,
ENSG00000161057,ENSG00000165916,4cr2,1,2602.2,0,0.682990739,,
ENSG00000161057,ENSG00000106588,4cr2,0,None,0,0.352624725,,
ENSG00000161057,ENSG00000100804,4cr2,0,None,0,0.274904106,,
ENSG00000161057,ENSG00000159377,4cr2,0,None,0,0.351010042,,
ENSG00000161057,ENSG00000142507,4cr2,0,None,0,0.288218435,,
ENSG00000161057,ENSG00000099341,4cr2,0,None,0,0.392856483,,
ENSG00000161057,ENSG00000136930,4cr2,0,None,0,0.324205797,,
ENSG00000161057,ENSG00000126067,4cr2,0,None,0,0.237362836,,
ENSG00000161057,ENSG00000185627,4cr2,0,None,0,0.511514859,,
ENSG00000163636,ENSG00000185627,4cr2,0,None,0.8,0.748238899,,
ENSG00000163636,ENSG00000159352,4cr2,0,None,0.05,0.33475069,,
ENSG00000163636,ENSG00000013275,4cr2,1,19.7,0,0.560017843,,
ENSG00000163636,ENSG00000100764,4cr2,1,83.2,0,0.543461909,,
ENSG00000163636,ENSG00000087191,4cr2,1,922,0,0.627264116,,
ENSG00000163636,ENSG00000161057,4cr2,0,None,0,0.592981515,,
ENSG00000163636,ENSG00000129084,4cr2,0,None,0,0.184374238,,
ENSG00000163636,ENSG00000106588,4cr2,0,None,0,0.225210072,,
ENSG00000163636,ENSG00000100567,4cr2,0,None,0,0.228216159,,
ENSG00000163636,ENSG00000041357,4cr2,0,None,0,0.214082997,,
ENSG00000163636,ENSG00000165916,4cr2,0,None,0,0.462108075,,
ENSG00000163636,ENSG00000100804,4cr2,0,None,0,0.176514948,,
ENSG00000163636,ENSG00000159377,4cr2,0,None,0,0.207405585,,
ENSG00000163636,ENSG00000142507,4cr2,0,None,0,0.193094903,,
ENSG00000163636,ENSG00000175166,4cr2,0,None,0,0.586296508,,
ENSG00000163636,ENSG00000099341,4cr2,0,None,0,0.370809565,,
ENSG00000163636,ENSG00000136930,4cr2,0,None,0,0.215548534,,
ENSG00000163636,ENSG00000173692,4cr2,0,None,0,0.645353939,,
ENSG00000163636,ENSG00000126067,4cr2,0,None,0,0.146351352,,
ENSG00000163636,ENSG00000100519,4cr2,0,None,0,0.52631643,,
ENSG00000163636,ENSG00000100902,4cr2,0,None,0,0.263503612,,
ENSG00000165916,ENSG00000100519,4cr2,1,3709.7,1,0.783897941,,
ENSG00000165916,ENSG00000013275,4cr2,1,28.3,0,0.736533309,,
ENSG00000165916,ENSG00000100804,4cr2,0,None,0,0.143985999,,
ENSG00000165916,ENSG00000159352,4cr2,0,None,0,0.377348983,,
ENSG00000165916,ENSG00000159377,4cr2,0,None,0,0.220081435,,
ENSG00000165916,ENSG00000142507,4cr2,0,None,0,0.157361959,,
ENSG00000165916,ENSG00000175166,4cr2,0,None,0,0.61857476,,
ENSG00000165916,ENSG00000099341,4cr2,0,None,0,0.315997224,,
ENSG00000165916,ENSG00000136930,4cr2,0,None,0,0.202803495,,
ENSG00000165916,ENSG00000173692,4cr2,0,None,0,0.673430862,,
ENSG00000165916,ENSG00000126067,4cr2,0,None,0,0.121857896,,
ENSG00000165916,ENSG00000087191,4cr2,0,None,0,0.703765647,,
ENSG00000165916,ENSG00000185627,4cr2,0,None,0,0.430136712,,
ENSG00000165916,ENSG00000100902,4cr2,0,None,0,0.232408052,,
ENSG00000165916,ENSG00000100764,4cr2,0,None,0,0.67724602,,
ENSG00000173692,ENSG00000100764,4cr2,0,None,0.2,0.727361413,,
ENSG00000173692,ENSG00000087191,4cr2,1,476.6,0.05,0.798669805,,
ENSG00000173692,ENSG00000013275,4cr2,1,1010.1,0.05,0.771551821,,
ENSG00000173692,ENSG00000100519,4cr2,0,None,0.05,0.682447857,,
ENSG00000173692,ENSG00000126067,4cr2,0,None,0,0.269288868,,
ENSG00000173692,ENSG00000185627,4cr2,0,None,0,0.547775063,,
ENSG00000173692,ENSG00000100902,4cr2,0,None,0,0.390073461,,
ENSG00000175166,ENSG00000100764,4cr2,1,852.4,0.9,0.86639551,,
ENSG00000175166,ENSG00000173692,4cr2,0,None,0.35,0.733572032,,
ENSG00000175166,ENSG00000100519,4cr2,0,None,0.25,0.602143681,,
ENSG00000175166,ENSG00000087191,4cr2,0,None,0.25,0.760395808,,
ENSG00000175166,ENSG00000013275,4cr2,0,None,0.1,0.74251584,,
ENSG00000175166,ENSG00000099341,4cr2,0,None,0,0.399869446,,
ENSG00000175166,ENSG00000136930,4cr2,0,None,0,0.392170817,,
ENSG00000175166,ENSG00000126067,4cr2,0,None,0,0.310392469,,
ENSG00000175166,ENSG00000185627,4cr2,0,None,0,0.521441438,,
ENSG00000175166,ENSG00000100902,4cr2,0,None,0,0.458688784,,
ENSG00000185627,ENSG00000100902,4cr2,0,None,0,0.23339159,,
ENSG00000185627,ENSG00000100764,4cr2,0,None,0,0.453364413,,
ENSG00000185627,ENSG00000013275,4cr2,0,None,0,0.492473035,,
ENSG00000197170,ENSG00000185627,4cr2,1,825,0.85,0.66254601,,
ENSG00000197170,ENSG00000103035,4cr2,1,1307.3,0.45,0.639869125,,
ENSG00000197170,ENSG00000163636,4cr2,1,16.2,0.15,0.629295478,,
ENSG00000197170,ENSG00000100902,4cr2,1,169.1,0,0.216884561,,
ENSG00000197170,ENSG00000100519,4cr2,1,170.5,0,0.566112592,,
ENSG00000197170,ENSG00000013275,4cr2,1,237.2,0,0.557873223,,
ENSG00000197170,ENSG00000143106,4cr2,0,None,0,0.190975528,,
ENSG00000197170,ENSG00000101182,4cr2,0,None,0,0.146622209,,
ENSG00000197170,ENSG00000008018,4cr2,0,None,0,0.181766286,,
ENSG00000197170,ENSG00000108344,4cr2,0,None,0,0.69166687,,
ENSG00000197170,ENSG00000161057,4cr2,0,None,0,0.517179864,,
ENSG00000197170,ENSG00000129084,4cr2,0,None,0,0.148068968,,
ENSG00000197170,ENSG00000106588,4cr2,0,None,0,0.202350535,,
ENSG00000197170,ENSG00000100567,4cr2,0,None,0,0.170964892,,
ENSG00000197170,ENSG00000041357,4cr2,0,None,0,0.163596899,,
ENSG00000197170,ENSG00000165916,4cr2,0,None,0,0.554281007,,
ENSG00000197170,ENSG00000100804,4cr2,0,None,0,0.148297156,,
ENSG00000197170,ENSG00000159352,4cr2,0,None,0,0.278348909,,
ENSG00000197170,ENSG00000159377,4cr2,0,None,0,0.205296647,,
ENSG00000197170,ENSG00000142507,4cr2,0,None,0,0.163574858,,
ENSG00000197170,ENSG00000175166,4cr2,0,None,0,0.508187275,,
ENSG00000197170,ENSG00000099341,4cr2,0,None,0,0.272860176,,
ENSG00000197170,ENSG00000136930,4cr2,0,None,0,0.179394764,,
ENSG00000197170,ENSG00000173692,4cr2,0,None,0,0.543329737,,
ENSG00000197170,ENSG00000126067,4cr2,0,None,0,0.121009509,,
ENSG00000197170,ENSG00000087191,4cr2,0,None,0,0.531074998,,
ENSG00000197170,ENSG00000100764,4cr2,0,None,0,0.500896004,,
ENSG00000105364,ENSG00000143436,4ce4,0,None,0,0.375137784,,
ENSG00000105364,ENSG00000172172,4ce4,0,None,0,0.333552426,,
ENSG00000105364,ENSG00000154719,4ce4,0,None,0,0.24307773,,
ENSG00000105364,ENSG00000180992,4ce4,0,None,0,0.594599463,,
ENSG00000105364,ENSG00000166902,4ce4,0,None,0,0.331161647,,
ENSG00000105364,ENSG00000114686,4ce4,0,None,0,0.486831026,,
ENSG00000105364,ENSG00000171421,4ce4,0,None,0,0.004866793,,
ENSG00000106591,ENSG00000242485,4ce4,1,124.6,0,0.102185385,,
ENSG00000106591,ENSG00000154719,4ce4,1,197,0,0.457135123,,
ENSG00000106591,ENSG00000204316,4ce4,0,None,0,0.308742434,,
ENSG00000106591,ENSG00000115364,4ce4,0,None,0,0.496456921,,
ENSG00000106591,ENSG00000197345,4ce4,0,None,0,0.44795503,,
ENSG00000106591,ENSG00000185414,4ce4,0,None,0,0.00450497,,
ENSG00000106591,ENSG00000108826,4ce4,0,None,0,0.292139691,,
ENSG00000106591,ENSG00000143314,4ce4,0,None,0,0.362680176,,
ENSG00000106591,ENSG00000112651,4ce4,0,None,0,0.432616694,,
ENSG00000106591,ENSG00000135900,4ce4,0,None,0,0.398281737,,
ENSG00000106591,ENSG00000137547,4ce4,0,None,0,0.30406559,,
ENSG00000106591,ENSG00000132313,4ce4,0,None,0,0.140179529,,
ENSG00000106591,ENSG00000136522,4ce4,0,None,0,0.393688816,,
ENSG00000106591,ENSG00000105364,4ce4,0,None,0,0.307341019,,
ENSG00000106591,ENSG00000143436,4ce4,0,None,0,0.484263552,,
ENSG00000106591,ENSG00000172172,4ce4,0,None,0,0.466639398,,
ENSG00000106591,ENSG00000180992,4ce4,0,None,0,0.436037135,,
ENSG00000106591,ENSG00000166902,4ce4,0,None,0,0.265254975,,
ENSG00000106591,ENSG00000114686,4ce4,0,None,0,0.478431575,,
ENSG00000106591,ENSG00000171421,4ce4,0,None,0,-0.065957786,,
ENSG00000108826,ENSG00000166902,4ce4,1,62.9,0,-0.03134741,,
ENSG00000108826,ENSG00000143314,4ce4,0,None,0,-0.115421786,,
ENSG00000108826,ENSG00000112651,4ce4,0,None,0,0.273649886,,
ENSG00000108826,ENSG00000135900,4ce4,0,None,0,0.172426659,,
ENSG00000108826,ENSG00000137547,4ce4,0,None,0,0.065783257,,
ENSG00000108826,ENSG00000132313,4ce4,0,None,0,-0.219794719,,
ENSG00000108826,ENSG00000136522,4ce4,0,None,0,9.08E-05,,
ENSG00000108826,ENSG00000105364,4ce4,0,None,0,0.050023321,,
ENSG00000108826,ENSG00000143436,4ce4,0,None,0,0.634276317,,
ENSG00000108826,ENSG00000172172,4ce4,0,None,0,0.774986934,,
ENSG00000108826,ENSG00000154719,4ce4,0,None,0,0.713804528,,
ENSG00000108826,ENSG00000180992,4ce4,0,None,0,0.486154699,,
ENSG00000108826,ENSG00000114686,4ce4,0,None,0,0.628422975,,
ENSG00000108826,ENSG00000171421,4ce4,0,None,0,-0.37037324,,
ENSG00000112651,ENSG00000135900,4ce4,0,None,0,0.599905626,,
ENSG00000112651,ENSG00000137547,4ce4,0,None,0,0.458312558,,
ENSG00000112651,ENSG00000132313,4ce4,0,None,0,0.211102373,,
ENSG00000112651,ENSG00000136522,4ce4,0,None,0,0.587813559,,
ENSG00000112651,ENSG00000105364,4ce4,0,None,0,0.561523481,,
ENSG00000112651,ENSG00000143436,4ce4,0,None,0,0.476326158,,
ENSG00000112651,ENSG00000172172,4ce4,0,None,0,0.446799712,,
ENSG00000112651,ENSG00000154719,4ce4,0,None,0,0.460851188,,
ENSG00000112651,ENSG00000180992,4ce4,0,None,0,0.490122668,,
ENSG00000112651,ENSG00000166902,4ce4,0,None,0,0.36166597,,
ENSG00000112651,ENSG00000114686,4ce4,0,None,0,0.624534674,,
ENSG00000112651,ENSG00000171421,4ce4,0,None,0,-0.005174192,,
ENSG00000114686,ENSG00000171421,4ce4,0,None,0,-0.265734073,,
ENSG00000115364,ENSG00000114686,4ce4,1,516.6,0,0.78601713,,
ENSG00000115364,ENSG00000180992,4ce4,1,803.3,0,0.741820435,,
ENSG00000115364,ENSG00000197345,4ce4,0,None,0,0.425433627,,
ENSG00000115364,ENSG00000185414,4ce4,0,None,0,0.000703106,,
ENSG00000115364,ENSG00000108826,4ce4,0,None,0,0.696386451,,
ENSG00000115364,ENSG00000143314,4ce4,0,None,0,0.119409628,,
ENSG00000115364,ENSG00000112651,4ce4,0,None,0,0.491281891,,
ENSG00000115364,ENSG00000135900,4ce4,0,None,0,0.512602194,,
ENSG00000115364,ENSG00000137547,4ce4,0,None,0,0.34560008,,
ENSG00000115364,ENSG00000132313,4ce4,0,None,0,-0.238038607,,
ENSG00000115364,ENSG00000136522,4ce4,0,None,0,0.266899766,,
ENSG00000115364,ENSG00000105364,4ce4,0,None,0,0.339003119,,
ENSG00000115364,ENSG00000143436,4ce4,0,None,0,0.923236345,,
ENSG00000115364,ENSG00000172172,4ce4,0,None,0,0.94413909,,
ENSG00000115364,ENSG00000154719,4ce4,0,None,0,0.931724373,,
ENSG00000115364,ENSG00000166902,4ce4,0,None,0,0.325289276,,
ENSG00000115364,ENSG00000171421,4ce4,0,None,0,-0.485523788,,
ENSG00000132313,ENSG00000136522,4ce4,0,None,0,0.409248436,,
ENSG00000132313,ENSG00000105364,4ce4,0,None,0,0.186943401,,
ENSG00000132313,ENSG00000143436,4ce4,0,None,0,-0.216029898,,
ENSG00000132313,ENSG00000172172,4ce4,0,None,0,-0.285210072,,
ENSG00000132313,ENSG00000154719,4ce4,0,None,0,-0.290330481,,
ENSG00000132313,ENSG00000180992,4ce4,0,None,0,-0.06817799,,
ENSG00000132313,ENSG00000166902,4ce4,0,None,0,0.095789306,,
ENSG00000132313,ENSG00000114686,4ce4,0,None,0,-0.018221605,,
ENSG00000132313,ENSG00000171421,4ce4,0,None,0,0.490575356,,
ENSG00000135900,ENSG00000172172,4ce4,1,275,0,0.499265558,,
ENSG00000135900,ENSG00000137547,4ce4,0,None,0,0.745135913,,
ENSG00000135900,ENSG00000132313,4ce4,0,None,0,0.111173725,,
ENSG00000135900,ENSG00000136522,4ce4,0,None,0,0.724650522,,
ENSG00000135900,ENSG00000105364,4ce4,0,None,0,0.765596876,,
ENSG00000135900,ENSG00000143436,4ce4,0,None,0,0.533075618,,
ENSG00000135900,ENSG00000154719,4ce4,0,None,0,0.421262979,,
ENSG00000135900,ENSG00000180992,4ce4,0,None,0,0.66759084,,
ENSG00000135900,ENSG00000166902,4ce4,0,None,0,0.490621355,,
ENSG00000135900,ENSG00000114686,4ce4,0,None,0,0.638821582,,
ENSG00000135900,ENSG00000171421,4ce4,0,None,0,-0.059088073,,
ENSG00000136522,ENSG00000105364,4ce4,0,None,0,0.773533917,,
ENSG00000136522,ENSG00000143436,4ce4,0,None,0,0.319908273,,
ENSG00000136522,ENSG00000172172,4ce4,0,None,0,0.237073887,,
ENSG00000136522,ENSG00000154719,4ce4,0,None,0,0.177266105,,
ENSG00000136522,ENSG00000180992,4ce4,0,None,0,0.488997997,,
ENSG00000136522,ENSG00000166902,4ce4,0,None,0,0.424989513,,
ENSG00000136522,ENSG00000114686,4ce4,0,None,0,0.483514449,,
ENSG00000136522,ENSG00000171421,4ce4,0,None,0,0.193136433,,
ENSG00000137547,ENSG00000105364,4ce4,1,653.9,0.1,0.878341444,,
ENSG00000137547,ENSG00000132313,4ce4,1,823.1,0,0.192763274,,
ENSG00000137547,ENSG00000136522,4ce4,0,None,0,0.790978867,,
ENSG00000137547,ENSG00000143436,4ce4,0,None,0,0.39610954,,
ENSG00000137547,ENSG00000172172,4ce4,0,None,0,0.365105387,,
ENSG00000137547,ENSG00000154719,4ce4,0,None,0,0.26211149,,
ENSG00000137547,ENSG00000180992,4ce4,0,None,0,0.597744826,,
ENSG00000137547,ENSG00000166902,4ce4,0,None,0,0.343447345,,
ENSG00000137547,ENSG00000114686,4ce4,0,None,0,0.466372087,,
ENSG00000137547,ENSG00000171421,4ce4,0,None,0,-0.013467856,,
ENSG00000143314,ENSG00000112651,4ce4,0,None,0,0.565288213,,
ENSG00000143314,ENSG00000135900,4ce4,0,None,0,0.648421757,,
ENSG00000143314,ENSG00000137547,4ce4,0,None,0,0.711781859,,
ENSG00000143314,ENSG00000132313,4ce4,0,None,0,0.523438657,,
ENSG00000143314,ENSG00000136522,4ce4,0,None,0,0.925724967,,
ENSG00000143314,ENSG00000105364,4ce4,0,None,0,0.704409133,,
ENSG00000143314,ENSG00000143436,4ce4,0,None,0,0.154448722,,
ENSG00000143314,ENSG00000172172,4ce4,0,None,0,0.075292299,,
ENSG00000143314,ENSG00000154719,4ce4,0,None,0,0.029755678,,
ENSG00000143314,ENSG00000180992,4ce4,0,None,0,0.357917191,,
ENSG00000143314,ENSG00000166902,4ce4,0,None,0,0.394225125,,
ENSG00000143314,ENSG00000114686,4ce4,0,None,0,0.375051035,,
ENSG00000143314,ENSG00000171421,4ce4,0,None,0,0.317118151,,
ENSG00000143436,ENSG00000172172,4ce4,0,None,0,0.92035726,,
ENSG00000143436,ENSG00000154719,4ce4,0,None,0,0.938726488,,
ENSG00000143436,ENSG00000180992,4ce4,0,None,0,0.709592695,,
ENSG00000143436,ENSG00000166902,4ce4,0,None,0,0.317940542,,
ENSG00000143436,ENSG00000114686,4ce4,0,None,0,0.759964168,,
ENSG00000143436,ENSG00000171421,4ce4,0,None,0,-0.477148621,,
ENSG00000154719,ENSG00000114686,4ce4,1,282,0,0.781858569,,
ENSG00000154719,ENSG00000180992,4ce4,0,None,0,0.671749124,,
ENSG00000154719,ENSG00000166902,4ce4,0,None,0,0.265113937,,
ENSG00000154719,ENSG00000171421,4ce4,0,None,0,-0.529758514,,
ENSG00000158042,ENSG00000114686,4ce4,1,60.7,0,0.768058716,,
ENSG00000158042,ENSG00000106591,4ce4,1,245.9,0,0.464492766,,
ENSG00000158042,ENSG00000242485,4ce4,0,None,0,-0.133003244,,
ENSG00000158042,ENSG00000204316,4ce4,0,None,0,0.820999723,,
ENSG00000158042,ENSG00000115364,4ce4,0,None,0,0.933072954,,
ENSG00000158042,ENSG00000197345,4ce4,0,None,0,0.355256905,,
ENSG00000158042,ENSG00000185414,4ce4,0,None,0,-0.001053046,,
ENSG00000158042,ENSG00000108826,4ce4,0,None,0,0.765230422,,
ENSG00000158042,ENSG00000143314,4ce4,0,None,0,0.047489536,,
ENSG00000158042,ENSG00000112651,4ce4,0,None,0,0.456244344,,
ENSG00000158042,ENSG00000135900,4ce4,0,None,0,0.443522725,,
ENSG00000158042,ENSG00000137547,4ce4,0,None,0,0.305461268,,
ENSG00000158042,ENSG00000132313,4ce4,0,None,0,-0.281272367,,
ENSG00000158042,ENSG00000136522,4ce4,0,None,0,0.183523257,,
ENSG00000158042,ENSG00000105364,4ce4,0,None,0,0.273832954,,
ENSG00000158042,ENSG00000143436,4ce4,0,None,0,0.893319167,,
ENSG00000158042,ENSG00000172172,4ce4,0,None,0,0.960125527,,
ENSG00000158042,ENSG00000154719,4ce4,0,None,0,0.929232828,,
ENSG00000158042,ENSG00000180992,4ce4,0,None,0,0.703931802,,
ENSG00000158042,ENSG00000166902,4ce4,0,None,0,0.226453489,,
ENSG00000158042,ENSG00000171421,4ce4,0,None,0,-0.521340034,,
ENSG00000166902,ENSG00000114686,4ce4,0,None,0,0.323243455,,
ENSG00000166902,ENSG00000171421,4ce4,0,None,0,-0.098376855,,
ENSG00000172172,ENSG00000180992,4ce4,0,None,0.2,0.762610848,,
ENSG00000172172,ENSG00000114686,4ce4,1,142.9,0,0.802465078,,
ENSG00000172172,ENSG00000154719,4ce4,0,None,0,0.938683966,,
ENSG00000172172,ENSG00000166902,4ce4,0,None,0,0.229899391,,
ENSG00000172172,ENSG00000171421,4ce4,0,None,0,-0.539963658,,
ENSG00000180992,ENSG00000114686,4ce4,1,130.9,0,0.73597108,,
ENSG00000180992,ENSG00000166902,4ce4,0,None,0,0.404589626,,
ENSG00000180992,ENSG00000171421,4ce4,0,None,0,-0.31135296,,
ENSG00000185414,ENSG00000108826,4ce4,0,None,0,-0.00112787,,
ENSG00000185414,ENSG00000143314,4ce4,0,None,0,0.003711954,,
ENSG00000185414,ENSG00000112651,4ce4,0,None,0,-0.003390911,,
ENSG00000185414,ENSG00000135900,4ce4,0,None,0,0.002660392,,
ENSG00000185414,ENSG00000137547,4ce4,0,None,0,0.000552953,,
ENSG00000185414,ENSG00000132313,4ce4,0,None,0,0.007704881,,
ENSG00000185414,ENSG00000136522,4ce4,0,None,0,0.002823979,,
ENSG00000185414,ENSG00000105364,4ce4,0,None,0,0.005922561,,
ENSG00000185414,ENSG00000143436,4ce4,0,None,0,-0.000596779,,
ENSG00000185414,ENSG00000172172,4ce4,0,None,0,-0.002055683,,
ENSG00000185414,ENSG00000154719,4ce4,0,None,0,-0.002812272,,
ENSG00000185414,ENSG00000180992,4ce4,0,None,0,7.47E-05,,
ENSG00000185414,ENSG00000166902,4ce4,0,None,0,-0.004943463,,
ENSG00000185414,ENSG00000114686,4ce4,0,None,0,0.00318549,,
ENSG00000185414,ENSG00000171421,4ce4,0,None,0,0.006616876,,
ENSG00000197345,ENSG00000135900,4ce4,1,40.2,0,0.756344597,,
ENSG00000197345,ENSG00000137547,4ce4,1,111.7,0,0.694869033,,
ENSG00000197345,ENSG00000172172,4ce4,1,282.6,0,0.410936182,,
ENSG00000197345,ENSG00000185414,4ce4,0,None,0,0.001183,,
ENSG00000197345,ENSG00000108826,4ce4,0,None,0,0.143290028,,
ENSG00000197345,ENSG00000143314,4ce4,0,None,0,0.790663874,,
ENSG00000197345,ENSG00000112651,4ce4,0,None,0,0.55971461,,
ENSG00000197345,ENSG00000132313,4ce4,0,None,0,0.333423874,,
ENSG00000197345,ENSG00000136522,4ce4,0,None,0,0.835104562,,
ENSG00000197345,ENSG00000105364,4ce4,0,None,0,0.68229545,,
ENSG00000197345,ENSG00000143436,4ce4,0,None,0,0.476325727,,
ENSG00000197345,ENSG00000154719,4ce4,0,None,0,0.367190983,,
ENSG00000197345,ENSG00000180992,4ce4,0,None,0,0.546689563,,
ENSG00000197345,ENSG00000166902,4ce4,0,None,0,0.422023949,,
